1.991459608078003,2,1,(7, 0),-2034
1.9912822246551514,2,1,(7, 2),2710
1.9900975227355957,2,1,(7, 10),-2156
1.9912364482879639,2,1,(7, 11),-1876
1.991936206817627,2,1,(8, 0),-2158
1.990417242050171,2,1,(8, 2),-2068
1.9906859397888184,2,1,(8, 3),-2092
1.9918551445007324,2,1,(8, 6),-2000
1.990734577178955,2,1,(8, 10),-2084
1.9906532764434814,2,1,(9, 2),-1940
1.9912571907043457,2,1,(8, 11),-1836
1.9900035858154297,2,1,(9, 0),-2146
1.9911644458770752,2,1,(9, 4),-2198
1.9937710762023926,2,1,(9, 5),-2184
1.9936888217926025,2,1,(9, 8),-2162
1.9935033321380615,2,1,(10, 8),-2162
1.9993510246276855,2,1,(10, 1),-2348
1.993469476699829,2,1,(10, 4),2035
1.9969103336334229,2,1,(10, 5),-1840
1.9967622756958008,2,1,(10, 7),-1676
1.9924635887145996,2,1,(10, 10),-1840
1.992300033569336,2,1,(11, 0),-1816
1.990933895111084,2,1,(11, 3),-1962
1.1259167194366455,2,1,(11, 10),-1770
0.13288378715515137,2,1,(11, 5),-1770
0.011992216110229492,2,1,(11, 4),-1770
0.002996683120727539,2,1,(11, 7),-1770
1.9955134391784668,1,2,(3, 4),-354
1.990901231765747,1,2,(3, 2),-354
1.9935228824615479,1,2,(3, 6),-970
1.9904975891113281,1,2,(5, 6),-2190
1.9921767711639404,1,2,(2, 5),1986
1.9936726093292236,1,2,(4, 3),-1852
1.9923546314239502,1,2,(2, 6),-928
1.9918248653411865,1,2,(1, 8),1318
1.9938886165618896,1,2,(3, 1),-1270
1.9926319122314453,1,2,(1, 0),-1830
1.9917750358581543,1,2,(0, 4),-1496
1.99180006980896,1,2,(1, 1),-1436
1.992225170135498,1,2,(0, 0),-30
1.9970853328704834,1,2,(0, 2),-30
1.990311861038208,1,2,(0, 6),226
1.9910309314727783,1,2,(2, 0),0
1.9903545379638672,1,2,(2, 3),732
1.9909217357635498,1,2,(3, 0),820
1.9922704696655273,1,2,(2, 9),760
1.9934940338134766,1,2,(0, 3),760
1.991760492324829,1,2,(0, 9),1178
1.9928154945373535,1,2,(1, 3),1196
1.9911420345306396,1,2,(1, 6),1964
1.9929563999176025,1,2,(0, 8),1964
1.9938726425170898,1,2,(3, 9),1112
1.993232011795044,1,2,(4, 8),1778
1.9994306564331055,1,2,(5, 0),1964
1.9904866218566895,1,2,(5, 1),1778
1.9915869235992432,1,2,(5, 2),1778
1.9929747581481934,1,2,(5, 8),1196
1.9920642375946045,1,2,(6, 2),1196
1.9920499324798584,1,2,(6, 5),1312
1.9900298118591309,1,2,(6, 6),1276
1.9929273128509521,1,2,(6, 8),1060
1.9917991161346436,1,2,(7, 0),1094
1.9905898571014404,1,2,(7, 1),1094
1.9909327030181885,1,2,(7, 2),1094
1.9947571754455566,1,2,(7, 4),1094
1.9930264949798584,1,2,(7, 5),1082
1.9924395084381104,1,2,(7, 9),1078
1.991675615310669,1,2,(8, 2),1080
1.9912669658660889,1,2,(8, 6),1662
1.990800142288208,1,2,(8, 8),1878
1.99290132522583,1,2,(9, 0),1552
1.9927678108215332,1,2,(9, 2),1552
0.20420575141906738,1,2,(9, 5),1552
0.024549007415771484,1,2,(9, 4),1552
0.00598907470703125,1,2,(9, 7),1686
1.9807868003845215,2,1,(4, 4),260
1.9807446002960205,2,1,(3, 3),284
1.9803996086120605,2,1,(4, 2),-330
1.9809181690216064,2,1,(4, 6),1062
1.9805326461791992,2,1,(2, 2),-44
1.9805810451507568,2,1,(4, 8),72
1.9819135665893555,2,1,(2, 5),-274
1.9818320274353027,2,1,(2, 6),2108
1.9813446998596191,2,1,(1, 5),-686
1.9806785583496094,2,1,(0, 3),754
1.9816381931304932,2,1,(0, 4),1202
1.9808986186981201,2,1,(2, 3),-154
1.9802842140197754,2,1,(3, 5),-471
1.9800529479980469,2,1,(1, 2),573
1.9814229011535645,2,1,(1, 0),476
1.9813439846038818,2,1,(1, 6),612
1.9818220138549805,2,1,(0, 1),645
1.9800970554351807,2,1,(0, 5),404
1.9809062480926514,2,1,(0, 7),498
1.9809496402740479,2,1,(1, 8),498
1.980008602142334,2,1,(1, 9),492
1.9800686836242676,2,1,(2, 1),908
1.9810988903045654,2,1,(1, 11),492
1.9815912246704102,2,1,(2, 9),676
1.9803686141967773,2,1,(2, 10),711
1.9813053607940674,2,1,(0, 10),2132
1.9819755554199219,2,1,(2, 11),-1830
1.9816129207611084,2,1,(3, 0),-1754
1.9803555011749268,2,1,(3, 8),1800
1.981006383895874,2,1,(4, 1),1662
1.9807124137878418,2,1,(4, 10),-1556
1.980433464050293,2,1,(4, 11),-2062
1.9802045822143555,2,1,(5, 2),-1534
1.9809110164642334,2,1,(5, 7),-1680
1.9804673194885254,2,1,(5, 8),-1674
1.9814298152923584,2,1,(5, 9),-2406
1.9809610843658447,2,1,(6, 0),1406
1.9807934761047363,2,1,(6, 2),1950
1.9812626838684082,2,1,(6, 3),-1960
1.9804751873016357,2,1,(6, 4),-1692
1.9806458950042725,2,1,(6, 9),-1704
1.981266975402832,2,1,(6, 11),-1836
1.980485200881958,2,1,(7, 8),-1854
1.9813816547393799,2,1,(8, 2),-1924
1.9806544780731201,2,1,(7, 1),-1846
1.9806020259857178,2,1,(8, 3),-2002
1.9800775051116943,2,1,(8, 5),-2010
1.9818851947784424,2,1,(7, 9),2276
1.9803051948547363,2,1,(9, 1),2264
1.9807581901550293,2,1,(7, 10),1428
1.9804236888885498,2,1,(9, 4),1446
1.980386734008789,2,1,(8, 1),-1872
1.981139898300171,2,1,(8, 7),-1884
1.9801249504089355,2,1,(8, 8),-2128
1.9801785945892334,2,1,(8, 11),1792
1.9807233810424805,2,1,(9, 0),1930
1.980459451675415,2,1,(9, 5),1474
1.9821522235870361,2,1,(7, 11),-1098
1.9809653759002686,2,1,(8, 0),1438
1.9802050590515137,2,1,(9, 9),1504
1.980083703994751,2,1,(10, 4),1504
1.9803245067596436,2,1,(10, 10),1584
1.980238676071167,2,1,(10, 7),1590
